name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Decapitator (Bourbon Barrel Aged),Buoy Beer Company,"Oregon, United States",DoppelbockRanked #14,Doppelbock,Ranked #14, 11%,"91Ranked #6,710",91,"Ranked #6,710",4.2 | pDev: 7.14%,4.2,7.14%,8,17,Active,"Jan 04, 2017"
Chopping Wood - Doppelbock Lager,Mountains Walking Brewery,"Montana, United States",DoppelbockRanked #15,Doppelbock,Ranked #15, 8.4%,"91Ranked #6,811",91,"Ranked #6,811",4.19 | pDev: 4.06%,4.19,4.06%,8,18,Active,"Apr 25, 2021"
Złotonator,Goldfinger Brewing Company,"Illinois, United States",DoppelbockRanked #16,Doppelbock,Ranked #16, 7.66%,"91Ranked #7,036",91,"Ranked #7,036",4.16 | pDev: 5.53%,4.16,5.53%,13,23,Active,"Jan 21, 2021"
Brücius,Schilling Beer Co.,"New Hampshire, United States",DoppelbockRanked #17,Doppelbock,Ranked #17, 6.9%,"91Ranked #7,182",91,"Ranked #7,182",4.15 | pDev: 4.1%,4.15,4.1%,5,25,Active,"Mar 05, 2020"
Barrel Aged Frogichlaus,Hoppin' Frog Brewery,"Ohio, United States",DoppelbockRanked #18,Doppelbock,Ranked #18, 14.1%,"91Ranked #7,201",91,"Ranked #7,201",4.19 | pDev: 5.25%,4.19,5.25%,12,16,Active,"Aug 24, 2019"
The Finest Doppelbock,Pipeworks Brewing Company,"Illinois, United States",DoppelbockRanked #19,Doppelbock,Ranked #19, 6.9%,"91Ranked #7,198",91,"Ranked #7,198",4.19 | pDev: 6.21%,4.19,6.21%,10,16,Active,"Nov 09, 2021"
Barrel-Aged Knock One Bock,Toppling Goliath Brewing Company,"Iowa, United States",DoppelbockRanked #20,Doppelbock,Ranked #20, 14.8%,"91Ranked #7,229",91,"Ranked #7,229",4.24 | pDev: 3.3%,4.24,3.3%,3,11,Active,"Feb 16, 2022"
Triple Nator,Tröegs Brewing Company,"Pennsylvania, United States",DoppelbockRanked #21,Doppelbock,Ranked #21, 13.2%,"91Ranked #7,618",91,"Ranked #7,618",4.19 | pDev: 5.01%,4.19,5.01%,9,14,Active,"Feb 11, 2021"
St. Victorious,Victory Brewing Company - Downingtown,"Pennsylvania, United States",DoppelbockRanked #22,Doppelbock,Ranked #22, 7.6%,"91Ranked #8,005",91,"Ranked #8,005",4.06 | pDev: 10.59%,4.06,10.59%,378,580,Active,"Mar 27, 2002"
Winter Bock,KC Bier Co.,"Missouri, United States",DoppelbockRanked #23,Doppelbock,Ranked #23, 8.25%,"91Ranked #7,937",91,"Ranked #7,937",4.11 | pDev: 8.52%,4.11,8.52%,12,32,Active,"Dec 13, 2014"
Doppelbock,Lupulin Brewing,"Minnesota, United States",DoppelbockRanked #24,Doppelbock,Ranked #24, 8%,"91Ranked #8,000",91,"Ranked #8,000",4.12 | pDev: 6.8%,4.12,6.8%,14,26,Active,"Apr 28, 2019"
Samichlaus Barrique,Brauerei Schloss Eggenberg,Austria,DoppelbockRanked #25,Doppelbock,Ranked #25, 14%,"91Ranked #8,048",91,"Ranked #8,048",4.1 | pDev: 10.73%,4.1,10.73%,9,37,Active,"Oct 18, 2014"
Dark Doppelbock,Capital Brewery,"Wisconsin, United States",DoppelbockRanked #26,Doppelbock,Ranked #26, 7.8%,"91Ranked #8,130",91,"Ranked #8,130",4.07 | pDev: 8.11%,4.07,8.11%,62,103,Active,"Mar 29, 2002"
Autumnal Fire,Capital Brewery,"Wisconsin, United States",DoppelbockRanked #27,Doppelbock,Ranked #27, 7.8%,"90Ranked #8,461",90,"Ranked #8,461",4.05 | pDev: 9.88%,4.05,9.88%,345,611,Active,"Jan 26, 2002"
Trendler Doppelbock,Tired Hands Brewing Company,"Pennsylvania, United States",DoppelbockRanked #28,Doppelbock,Ranked #28, 7.5%,"90Ranked #8,406",90,"Ranked #8,406",4.13 | pDev: 5.81%,4.13,5.81%,9,19,Active,"Apr 28, 2019"
Defenestrator,Ardent Craft Ales,"Virginia, United States",DoppelbockRanked #29,Doppelbock,Ranked #29, 8.2%,"90Ranked #8,575",90,"Ranked #8,575",4.12 | pDev: 9.95%,4.12,9.95%,7,20,Active,"May 02, 2015"
Low And Slow: Doppelbock,Westbrook Brewing Co.,"South Carolina, United States",DoppelbockRanked #30,Doppelbock,Ranked #30, 8.2%,"90Ranked #8,764",90,"Ranked #8,764",4.09 | pDev: 4.16%,4.09,4.16%,11,30,Active,"Mar 28, 2019"
High Celebrant,WarPigs Brewing USA,"Indiana, United States",DoppelbockRanked #31,Doppelbock,Ranked #31, 8.75%,"90Ranked #9,103",90,"Ranked #9,103",4.12 | pDev: 5.1%,4.12,5.1%,7,16,Active,"Feb 18, 2022"
Twice As Nice Doppelbock,Hi-Wire Brewing,"North Carolina, United States",DoppelbockRanked #32,Doppelbock,Ranked #32, 10%,"90Ranked #9,628",90,"Ranked #9,628",4.05 | pDev: 7.9%,4.05,7.9%,13,47,Active,"Nov 20, 2015"
Samichlaus Classic,Brauerei Schloss Eggenberg,Austria,DoppelbockRanked #33,Doppelbock,Ranked #33, 14%,"90Ranked #9,791",90,"Ranked #9,791",4.02 | pDev: 16.17%,4.02,16.17%,"1,208","2,272",Active,"Feb 25, 2001"
Double Love Honey Anniversary Dopplebock,Lost Forty Brewing,"Arkansas, United States",DoppelbockRanked #34,Doppelbock,Ranked #34, 9.5%,"90Ranked #9,609",90,"Ranked #9,609",4.13 | pDev: 6.54%,4.13,6.54%,9,12,Active,"Jan 28, 2018"
Ayinger Winterbock,Ayinger Privatbrauerei,Germany,DoppelbockRanked #35,Doppelbock,Ranked #35, 6.7%,"90Ranked #10,254",90,"Ranked #10,254",4.03 | pDev: 10.92%,4.03,10.92%,23,56,Active,"Feb 04, 2004"
"Carolus, Der Starke",Binding-Brauerei AG,Germany,DoppelbockRanked #36,Doppelbock,Ranked #36, 7.5%,"90Ranked #10,595",90,"Ranked #10,595",4.07 | pDev: 8.35%,4.07,8.35%,13,16,Active,"Dec 17, 2002"
Minnator,Utepils Brewing Co.,"Minnesota, United States",DoppelbockRanked #37,Doppelbock,Ranked #37, 7.8%,"90Ranked #10,575",90,"Ranked #10,575",4.08 | pDev: 5.15%,4.08,5.15%,11,14,Active,"Feb 22, 2021"
Ator 20,Brauhaus Riegele,Germany,DoppelbockRanked #38,Doppelbock,Ranked #38, 7.5%,"90Ranked #10,650",90,"Ranked #10,650",4.05 | pDev: 8.15%,4.05,8.15%,8,22,Active,"Feb 07, 2015"
BeYOB,Wayfinder Beer,"Oregon, United States",DoppelbockRanked #39,Doppelbock,Ranked #39, 7.7%,"89Ranked #10,827",89,"Ranked #10,827",4.03 | pDev: 5.46%,4.03,5.46%,14,31,Active,"Dec 14, 2018"
Arcobräu Coronator,Arcobräu Gräfliches Brauhaus,Germany,DoppelbockRanked #40,Doppelbock,Ranked #40, 7.2%,"89Ranked #10,937",89,"Ranked #10,937",4.02 | pDev: 8.21%,4.02,8.21%,21,41,Active,"Nov 10, 2011"
That Shiz Slaps,Aslin Beer Company,"Virginia, United States",DoppelbockRanked #41,Doppelbock,Ranked #41, 9.5%,"89Ranked #10,882",89,"Ranked #10,882",4.05 | pDev: 5.19%,4.05,5.19%,8,19,Active,"Dec 29, 2020"
Steinbock,Fonta Flora Brewery,"North Carolina, United States",DoppelbockRanked #42,Doppelbock,Ranked #42, 8.1%,"89Ranked #11,058",89,"Ranked #11,058",4.05 | pDev: 6.17%,4.05,6.17%,8,17,Active,"Feb 09, 2019"
Duck-Rabbator,The Duck-Rabbit Craft Brewery,"North Carolina, United States",DoppelbockRanked #43,Doppelbock,Ranked #43, 8.5%,"89Ranked #11,311",89,"Ranked #11,311",3.99 | pDev: 11.03%,3.99,11.03%,161,352,Active,"Jun 22, 2009"
Alexander Supertramp,Black Mesa Brewing Co.,"Oklahoma, United States",DoppelbockRanked #44,Doppelbock,Ranked #44, 10%,"89Ranked #11,672",89,"Ranked #11,672",4.03 | pDev: 7.94%,4.03,7.94%,7,17,Active,"Jun 30, 2014"
St. Martin Dunkler Doppelbock,Aktienbrauerei Kaufbeuren AG,Germany,DoppelbockRanked #45,Doppelbock,Ranked #45, 7.5%,"89Ranked #11,834",89,"Ranked #11,834",3.99 | pDev: 12.78%,3.99,12.78%,53,62,Active,"Jun 19, 2002"
Quirinus,Herzoglich Bayerisches Brauhaus Tegernsee,Germany,DoppelbockRanked #46,Doppelbock,Ranked #46, 7%,"89Ranked #12,026",89,"Ranked #12,026",4.03 | pDev: 9.18%,4.03,9.18%,10,14,Active,"Aug 16, 2004"
Saxonator,Jack's Abby Brewing,"Massachusetts, United States",DoppelbockRanked #47,Doppelbock,Ranked #47, 8.5%,"89Ranked #12,269",89,"Ranked #12,269",3.97 | pDev: 8.82%,3.97,8.82%,72,380,Active,"Dec 16, 2011"
Guten Bock,MadTree Brewing,"Ohio, United States",DoppelbockRanked #48,Doppelbock,Ranked #48, 7.4%,"89Ranked #12,261",89,"Ranked #12,261",4.03 | pDev: 8.44%,4.03,8.44%,7,12,Active,"Jan 22, 2023"
Barrel Aged Doppelbock,"Lakefront Brewery, Inc.","Wisconsin, United States",DoppelbockRanked #49,Doppelbock,Ranked #49, 10.3%,"89Ranked #12,297",89,"Ranked #12,297",4.02 | pDev: 9.7%,4.02,9.7%,7,14,Active,"Feb 22, 2019"
Frogichlaus,Hoppin' Frog Brewery,"Ohio, United States",DoppelbockRanked #50,Doppelbock,Ranked #50, 12.4%,"89Ranked #12,541",89,"Ranked #12,541",3.98 | pDev: 11.56%,3.98,11.56%,20,39,Active,"Oct 29, 2018"
Bonator,Klosterbrauerei Weißenohe,Germany,DoppelbockRanked #51,Doppelbock,Ranked #51, 8.2%,"89Ranked #12,965",89,"Ranked #12,965",3.96 | pDev: 11.11%,3.96,11.11%,56,102,Active,"Jun 27, 2009"
Prognosticator,Grimm Artisanal Ales,"New York, United States",DoppelbockRanked #52,Doppelbock,Ranked #52, 7.5%,"89Ranked #12,886",89,"Ranked #12,886",4 | pDev: 9.75%,4,9.75%,5,14,Active,"Apr 01, 2022"
Troegenator,Tröegs Brewing Company,"Pennsylvania, United States",DoppelbockRanked #53,Doppelbock,Ranked #53, 8.2%,"88Ranked #13,142",88,"Ranked #13,142",3.95 | pDev: 11.65%,3.95,11.65%,"1,238","3,562",Active,"Feb 12, 2003"
Silver Morning,Maplewood Brewery & Distillery,"Illinois, United States",DoppelbockRanked #54,Doppelbock,Ranked #54, 6.8%,"89Ranked #13,001",89,"Ranked #13,001",3.98 | pDev: 6.53%,3.98,6.53%,8,22,Active,"Dec 17, 2020"
EKU 28,Kulmbacher Brauerei AG,Germany,DoppelbockRanked #55,Doppelbock,Ranked #55, 11%,"88Ranked #13,195",88,"Ranked #13,195",3.95 | pDev: 14.68%,3.95,14.68%,481,761,Active,"Aug 16, 2001"
Kloster Scheyern - Poculator - Dopplebock Dunkel,Klosterbrauerei Scheyern,Germany,DoppelbockRanked #56,Doppelbock,Ranked #56, 7.6%,"89Ranked #12,983",89,"Ranked #12,983",4 | pDev: 8%,4,8%,7,13,Active,"Oct 29, 2019"
Krampus Nacht,Four Quarters Brewing Co.,"Vermont, United States",DoppelbockRanked #57,Doppelbock,Ranked #57, 9%,"88Ranked #13,323",88,"Ranked #13,323",4 | pDev: 6.5%,4,6.5%,3,10,Active,"Jan 24, 2021"
Maximator,Augustiner-Bräu,Germany,DoppelbockRanked #58,Doppelbock,Ranked #58, 7.5%,"88Ranked #13,681",88,"Ranked #13,681",3.94 | pDev: 10.41%,3.94,10.41%,383,762,Active,"Feb 25, 2002"
Chew Bocka,Confluence Brewing Company,"Iowa, United States",DoppelbockRanked #59,Doppelbock,Ranked #59, 6.2%,"88Ranked #13,594",88,"Ranked #13,594",3.96 | pDev: 9.34%,3.96,9.34%,6,26,Active,"Mar 25, 2013"
P3 Doppelbock,Phase Three Brewing Company,"Illinois, United States",DoppelbockRanked #60,Doppelbock,Ranked #60, 8.2%,"88Ranked #13,806",88,"Ranked #13,806",3.96 | pDev: 5.05%,3.96,5.05%,7,19,Active,"Dec 13, 2021"
Marc's Chocolate Bock,Maisel & Friends,Germany,DoppelbockRanked #61,Doppelbock,Ranked #61, 7.5%,"88Ranked #14,085",88,"Ranked #14,085",3.94 | pDev: 9.39%,3.94,9.39%,13,47,Active,"Oct 08, 2013"
Salvator,Paulaner Brauerei,Germany,DoppelbockRanked #62,Doppelbock,Ranked #62, 7.9%,"88Ranked #14,184",88,"Ranked #14,184",3.93 | pDev: 11.7%,3.93,11.7%,"1,509","3,113",Active,"Apr 23, 2001"
Scheyern Kloster-Doppelbock Dunkel,Klosterbrauerei Scheyern,Germany,DoppelbockRanked #63,Doppelbock,Ranked #63, 7.4%,"88Ranked #14,130",88,"Ranked #14,130",3.94 | pDev: 10.66%,3.94,10.66%,23,41,Active,"Oct 07, 2007"
Ettaler Curator Dunkler Doppelbock (US Import Version),Klosterbrauerei Ettal,Germany,DoppelbockRanked #64,Doppelbock,Ranked #64, 9%,"88Ranked #14,238",88,"Ranked #14,238",3.93 | pDev: 10.69%,3.93,10.69%,231,356,Active,"Jan 12, 2006"
Oak Lagered Doppelbock,OEC Brewing (Ordinem Ecentrici Coctores),"Connecticut, United States",DoppelbockRanked #65,Doppelbock,Ranked #65, 9%,"88Ranked #14,357",88,"Ranked #14,357",3.94 | pDev: 8.88%,3.94,8.88%,18,26,Active,"Feb 04, 2021"
Impulsator,Privatbrauerei M.C. Wieninger,Germany,DoppelbockRanked #66,Doppelbock,Ranked #66, 7.5%,"88Ranked #14,455",88,"Ranked #14,455",3.95 | pDev: 9.87%,3.95,9.87%,9,13,Active,"Nov 04, 2009"
Doppelbock,"Bayern Brewing, Inc. / Edelweiss Bistro","Montana, United States",DoppelbockRanked #67,Doppelbock,Ranked #67, 8.4%,"88Ranked #14,875",88,"Ranked #14,875",3.92 | pDev: 13.52%,3.92,13.52%,47,97,Active,"Nov 13, 2004"
Doppelbock Lager,Chuckanut Brewery,"Washington, United States",DoppelbockRanked #68,Doppelbock,Ranked #68, 7.4%,"88Ranked #14,621",88,"Ranked #14,621",3.95 | pDev: 7.85%,3.95,7.85%,6,10,Active,"May 17, 2017"
Fade To Doppelbock,Neshaminy Creek Brewing Company,"Pennsylvania, United States",DoppelbockRanked #69,Doppelbock,Ranked #69, 7%,"88Ranked #14,677",88,"Ranked #14,677",3.94 | pDev: 6.35%,3.94,6.35%,5,14,Active,"Oct 09, 2015"
Wonderland Winter Lager,Silver City Brewery & Taproom,"Washington, United States",DoppelbockRanked #70,Doppelbock,Ranked #70, 7%,"88Ranked #15,063",88,"Ranked #15,063",3.92 | pDev: 8.67%,3.92,8.67%,13,32,Active,"Nov 15, 2013"
Amburana,Cervejaria Way,Brazil,DoppelbockRanked #71,Doppelbock,Ranked #71, 7%,"88Ranked #15,171",88,"Ranked #15,171",3.92 | pDev: 10.2%,3.92,10.2%,8,22,Active,"Feb 29, 2012"
Instigator Doppelbock,Sly Fox Brewing Company,"Pennsylvania, United States",DoppelbockRanked #72,Doppelbock,Ranked #72, 7.3%,"88Ranked #15,342",88,"Ranked #15,342",3.91 | pDev: 8.18%,3.91,8.18%,87,106,Active,"Apr 07, 2003"
Löwenbräu Triumphator,Löwenbräu AG,Germany,DoppelbockRanked #73,Doppelbock,Ranked #73, 7.6%,"88Ranked #15,365",88,"Ranked #15,365",3.91 | pDev: 9.21%,3.91,9.21%,39,79,Active,"Oct 12, 2002"
Ettaler Curator Doppelbock (Original German Version),Klosterbrauerei Ettal,Germany,DoppelbockRanked #74,Doppelbock,Ranked #74, 7%,"88Ranked #15,453",88,"Ranked #15,453",3.91 | pDev: 12.53%,3.91,12.53%,27,43,Active,"Feb 25, 2005"
Lucubrator,Occidental Brewing Co.,"Oregon, United States",DoppelbockRanked #75,Doppelbock,Ranked #75, 6.75%,"88Ranked #15,500",88,"Ranked #15,500",3.91 | pDev: 9.72%,3.91,9.72%,15,32,Active,"Dec 21, 2013"
Spaten Optimator,Spaten-Franziskaner-Bräu,Germany,DoppelbockRanked #76,Doppelbock,Ranked #76, 7.6%,"87Ranked #15,680",87,"Ranked #15,680",3.9 | pDev: 12.05%,3.9,12.05%,"1,422","3,297",Active,"Apr 06, 1999"
Animator,Hacker-Pschorr Bräu GmbH,Germany,DoppelbockRanked #77,Doppelbock,Ranked #77, 8.1%,"87Ranked #15,738",87,"Ranked #15,738",3.9 | pDev: 9.74%,3.9,9.74%,60,112,Active,"Jan 21, 2004"
Griswolds Winterbock,Solace Brewing,"Virginia, United States",DoppelbockRanked #78,Doppelbock,Ranked #78, 8.2%,"88Ranked #15,644",88,"Ranked #15,644",3.91 | pDev: 5.37%,3.91,5.37%,5,11,Active,"Nov 16, 2021"
Christmas Bock,Sibling Revelry Brewing,"Ohio, United States",DoppelbockRanked #79,Doppelbock,Ranked #79, 8.4%,"87Ranked #15,978",87,"Ranked #15,978",3.9 | pDev: 3.08%,3.9,3.08%,5,10,Active,"Nov 29, 2021"
Curse The Goat,Shoreline Brewery And Restaurant,"Indiana, United States",DoppelbockRanked #80,Doppelbock,Ranked #80, 9%,"87Ranked #16,362",87,"Ranked #16,362",3.88 | pDev: 9.28%,3.88,9.28%,5,11,Active,"Aug 14, 2006"
Snupinator Doppelbock,Bierstadt Lagerhaus,"Colorado, United States",DoppelbockRanked #81,Doppelbock,Ranked #81, 8.6%,"87Ranked #16,357",87,"Ranked #16,357",3.88 | pDev: 5.93%,3.88,5.93%,6,11,Active,"Dec 30, 2020"
Red Rock Secale Rye Barrel Aged Doppelbock,Red Rock Brewing Company,"Utah, United States",DoppelbockRanked #82,Doppelbock,Ranked #82, 8.5%,"87Ranked #16,458",87,"Ranked #16,458",3.88 | pDev: 11.08%,3.88,11.08%,12,23,Active,"Nov 08, 2012"
Sustinator,Wolf's Ridge Brewing,"Ohio, United States",DoppelbockRanked #83,Doppelbock,Ranked #83, 7.5%,"87Ranked #16,470",87,"Ranked #16,470",3.88 | pDev: 5.41%,3.88,5.41%,7,25,Active,"Feb 20, 2015"
Knock If Ya Bock,Burghers Brewing Co.,"Pennsylvania, United States",DoppelbockRanked #84,Doppelbock,Ranked #84, 7.5%,"87Ranked #17,288",87,"Ranked #17,288",3.85 | pDev: 5.97%,3.85,5.97%,6,14,Active,"Aug 09, 2021"
Hofbräu Winter Spezial,Hofbräuhaus München,Germany,DoppelbockRanked #85,Doppelbock,Ranked #85, 8.4%,"87Ranked #17,551",87,"Ranked #17,551",3.86 | pDev: 13.47%,3.86,13.47%,64,157,Active,"Dec 05, 2012"
Schell's Snowstorm 2021,August Schell Brewing Company,"Minnesota, United States",DoppelbockRanked #86,Doppelbock,Ranked #86, 6.3%,"87Ranked #17,437",87,"Ranked #17,437",3.85 | pDev: 5.71%,3.85,5.71%,15,20,Active,"Nov 06, 2021"
Dark Heathen Triple Bock,Kuhnhenn Brewing Company,"Michigan, United States",DoppelbockRanked #87,Doppelbock,Ranked #87, 12.5%,"87Ranked #17,608",87,"Ranked #17,608",3.86 | pDev: 12.44%,3.86,12.44%,91,267,Active,"May 03, 2006"
Blonde Doppelbock,Capital Brewery,"Wisconsin, United States",DoppelbockRanked #88,Doppelbock,Ranked #88, 7.8%,"87Ranked #17,614",87,"Ranked #17,614",3.86 | pDev: 10.62%,3.86,10.62%,195,298,Active,"May 05, 2002"
Doppel-Hirsch,Der HirschBrau/Privatbrauerei Höss,Germany,DoppelbockRanked #89,Doppelbock,Ranked #89, 7.2%,"87Ranked #18,073",87,"Ranked #18,073",3.85 | pDev: 12.21%,3.85,12.21%,243,387,Active,"Oct 06, 2001"
Faust Doppelbock,Brauhaus Faust-Miltenberger,Germany,DoppelbockRanked #90,Doppelbock,Ranked #90, 7%,"86Ranked #18,330",86,"Ranked #18,330",3.83 | pDev: 10.18%,3.83,10.18%,14,32,Active,"Aug 11, 2007"
The Lewbricator,Kalona Brewing Company,"Iowa, United States",DoppelbockRanked #91,Doppelbock,Ranked #91, 7.5%,"86Ranked #18,438",86,"Ranked #18,438",3.83 | pDev: 8.62%,3.83,8.62%,14,40,Active,"Jan 02, 2014"
Mediator,Heater Allen Brewing,"Oregon, United States",DoppelbockRanked #92,Doppelbock,Ranked #92, 7.8%,"86Ranked #18,458",86,"Ranked #18,458",3.83 | pDev: 9.66%,3.83,9.66%,24,41,Active,"Apr 16, 2009"
Brewmaster's Premium Reserve Dopple Bock,Sprecher Brewing Company,"Wisconsin, United States",DoppelbockRanked #93,Doppelbock,Ranked #93, 8%,"86Ranked #18,917",86,"Ranked #18,917",3.83 | pDev: 12.01%,3.83,12.01%,144,223,Active,"Mar 18, 2002"
Consecrator,Bell's Brewery - Eccentric Café & General Store,"Michigan, United States",DoppelbockRanked #94,Doppelbock,Ranked #94, 8%,"86Ranked #19,027",86,"Ranked #19,027",3.83 | pDev: 11.49%,3.83,11.49%,696,"1,538",Active,"Mar 15, 2002"
Hofbräu Delicator,Hofbräuhaus München,Germany,DoppelbockRanked #95,Doppelbock,Ranked #95, 7.5%,"86Ranked #19,120",86,"Ranked #19,120",3.82 | pDev: 11.26%,3.82,11.26%,29,75,Active,"Jul 19, 2003"
Shiner Brewer's Pride Barrel-Aged Doppelbock,Spoetzl Brewery,"Texas, United States",DoppelbockRanked #96,Doppelbock,Ranked #96, 12%,"86Ranked #18,943",86,"Ranked #18,943",3.77 | pDev: 14.59%,3.77,14.59%,6,10,Active,"Aug 06, 2022"
Grička Vještica,Pivovara Medvedgrad,Croatia (Hrvatska),DoppelbockRanked #97,Doppelbock,Ranked #97, 7.5%,"86Ranked #19,123",86,"Ranked #19,123",3.81 | pDev: 12.34%,3.81,12.34%,11,35,Active,"Feb 26, 2014"
Henry's Farm Double Bock,Two Roads Brewing Company,"Connecticut, United States",DoppelbockRanked #98,Doppelbock,Ranked #98, 7.8%,"86Ranked #19,284",86,"Ranked #19,284",3.82 | pDev: 9.16%,3.82,9.16%,38,157,Active,"Mar 25, 2013"
Stark-Bier,Störtebeker Braumanufaktur,Germany,DoppelbockRanked #99,Doppelbock,Ranked #99, 7.5%,"86Ranked #19,370",86,"Ranked #19,370",3.79 | pDev: 16.09%,3.79,16.09%,10,22,Active,"Aug 23, 2007"
Karminator,Hoppin' Frog Brewery,"Ohio, United States",DoppelbockRanked #100,Doppelbock,Ranked #100, 9.3%,"86Ranked #19,524",86,"Ranked #19,524",3.81 | pDev: 10.24%,3.81,10.24%,22,75,Active,"Apr 05, 2013"
Blueberry Eisbock,Kuhnhenn Brewing Company,"Michigan, United States",EisbockRanked #1,Eisbock,Ranked #1, 15.5%,98Ranked #366,98,Ranked #366,4.46 | pDev: 8.97%,4.46,8.97%,22,156,Active,"Feb 17, 2013"
Raspberry Eisbock,Kuhnhenn Brewing Company,"Michigan, United States",EisbockRanked #2,Eisbock,Ranked #2, 15.5%,97Ranked #602,97,Ranked #602,4.38 | pDev: 10.96%,4.38,10.96%,475,"1,335",Active,"Jul 27, 2003"
Ramstein Winter Wheat Eisbock,High Point Brewing Company,"New Jersey, United States",EisbockRanked #3,Eisbock,Ranked #3, 11.5%,"95Ranked #1,294",95,"Ranked #1,294",4.35 | pDev: 9.66%,4.35,9.66%,49,76,Active,"Jan 22, 2004"
Aventinus Eisbock,Schneider Weisse G. Schneider & Sohn,Germany,EisbockRanked #4,Eisbock,Ranked #4, 12%,"94Ranked #1,961",94,"Ranked #1,961",4.25 | pDev: 11.06%,4.25,11.06%,"1,266","2,884",Active,"Nov 05, 2001"
Eis Maker,Jack's Abby Brewing,"Massachusetts, United States",EisbockRanked #5,Eisbock,Ranked #5, 13%,"93Ranked #4,269",93,"Ranked #4,269",4.2 | pDev: 7.38%,4.2,7.38%,27,52,Active,"Dec 09, 2018"
Schnee Boot,Heavy Seas Beer,"Maryland, United States",EisbockRanked #6,Eisbock,Ranked #6, 13%,"92Ranked #4,886",92,"Ranked #4,886",4.18 | pDev: 7.42%,4.18,7.42%,22,50,Active,"Nov 17, 2018"
Eisbock,Kulmbacher Brauerei AG,Germany,EisbockRanked #7,Eisbock,Ranked #7, 9.2%,"92Ranked #5,429",92,"Ranked #5,429",4.12 | pDev: 9.47%,4.12,9.47%,647,"1,130",Active,"Apr 03, 2003"
Jötunheimr,Pollyanna Brewing Company,"Illinois, United States",EisbockRanked #8,Eisbock,Ranked #8, 10%,"89Ranked #12,718",89,"Ranked #12,718",4 | pDev: 7.75%,4,7.75%,11,16,Active,"Feb 19, 2022"
Schorschbräu Schorschbock 20%,Schorschbräu,Germany,EisbockRanked #9,Eisbock,Ranked #9, 20%,"87Ranked #16,816",87,"Ranked #16,816",3.87 | pDev: 11.37%,3.87,11.37%,8,20,Active,"Jul 24, 2012"
Granitbock Ice,Brauerei Hofstetten / Krammer,Austria,EisbockRanked #10,Eisbock,Ranked #10, 11.5%,"87Ranked #15,778",87,"Ranked #15,778",3.9 | pDev: 12.56%,3.9,12.56%,25,59,Active,"Nov 15, 2011"
Fire And Eisbock,Mammoth Brewing Company,"California, United States",EisbockRanked #11,Eisbock,Ranked #11, 10%,"85Ranked #21,337",85,"Ranked #21,337",3.75 | pDev: 9.6%,3.75,9.6%,16,51,Active,"Dec 01, 2012"
Snake Venom,Brewmeister,"Scotland, United Kingdom",EisbockRanked #12,Eisbock,Ranked #12, 67.5%,"79Ranked #26,759",79,"Ranked #26,759",3.24 | pDev: 23.46%,3.24,23.46%,7,16,Active,"Nov 06, 2013"
Maibock,Brauerei Schloss Eggenberg,Austria,MaibockRanked #1,Maibock,Ranked #1, 7.4%,"92Ranked #4,992",92,"Ranked #4,992",4.19 | pDev: 7.16%,4.19,7.16%,20,39,Active,"Apr 26, 2023"
Ayinger Maibock,Ayinger Privatbrauerei,Germany,MaibockRanked #2,Maibock,Ranked #2, 7%,"91Ranked #8,202",91,"Ranked #8,202",4.06 | pDev: 8.37%,4.06,8.37%,70,215,Active,"Mar 24, 1998"
Older Gods,Wayfinder Beer,"Oregon, United States",MaibockRanked #3,Maibock,Ranked #3, 6.7%,"90Ranked #8,579",90,"Ranked #8,579",4.12 | pDev: 5.1%,4.12,5.1%,11,20,Active,"May 23, 2021"
Bock Party,The Olde Mecklenburg Brewery,"North Carolina, United States",MaibockRanked #4,Maibock,Ranked #4, 6%,"90Ranked #9,872",90,"Ranked #9,872",4.03 | pDev: 9.93%,4.03,9.93%,31,99,Active,"Mar 25, 2010"
Ziegenmensch,Schilling Beer Co.,"New Hampshire, United States",MaibockRanked #5,Maibock,Ranked #5, 6.5%,"90Ranked #9,076",90,"Ranked #9,076",4.08 | pDev: 5.39%,4.08,5.39%,13,30,Active,"Jun 21, 2017"
1516 Heller Bock,Red Oak Brewery,"North Carolina, United States",MaibockRanked #6,Maibock,Ranked #6, 7%,"90Ranked #8,451",90,"Ranked #8,451",4.15 | pDev: 10.6%,4.15,10.6%,7,15,Active,"May 02, 2016"
Maibock,Goldfinger Brewing Company,"Illinois, United States",MaibockRanked #7,Maibock,Ranked #7, 7%,"90Ranked #8,991",90,"Ranked #8,991",4.1 | pDev: 6.1%,4.1,6.1%,9,22,Active,"Mar 18, 2021"
Maibock,Dovetail Brewery,"Illinois, United States",MaibockRanked #8,Maibock,Ranked #8, 6.2%,"90Ranked #9,531",90,"Ranked #9,531",4.06 | pDev: 6.9%,4.06,6.9%,21,36,Active,"May 18, 2017"
Dead 'N' Dead,Rogue Ales,"Oregon, United States",MaibockRanked #9,Maibock,Ranked #9, 9.5%,"90Ranked #10,513",90,"Ranked #10,513",4.01 | pDev: 7.23%,4.01,7.23%,81,197,Active,"Sep 10, 2017"
