name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Porter,Green Man Brewery,"North Carolina, United States",English PorterRanked #54,English Porter,Ranked #54, 6%,"87Ranked #17,628",87,"Ranked #17,628",3.86 | pDev: 9.07%,3.86,9.07%,97,432,Active,"Feb 02, 2006"
Uniontown Porter,Mad River Brewing Company,"California, United States",English Porter,English Porter,Na, 6.5%,87,87,Na,3.89 | pDev: 10.03%,3.89,10.03%,240,382,Active,"Jan 23, 2001"
Bad Elmer's Porter,Upland Brewing Company,"Indiana, United States",English PorterRanked #108,English Porter,Ranked #108, 6%,"82Ranked #25,482",82,"Ranked #25,482",3.6 | pDev: 12.5%,3.6,12.5%,153,361,Active,"May 26, 2002"
Stranger Than Fiction,Collective Arts Brewing,"Ontario, Canada",English PorterRanked #15,English Porter,Ranked #15, 5.5%,"89Ranked #11,308",89,"Ranked #11,308",3.99 | pDev: 8.02%,3.99,8.02%,109,361,Active,"Jul 01, 2015"
Blackhook Porter,Redhook Brewlab,"Washington, United States",English Porter,English Porter,Na, 5.23%,80,80,Na,3.53 | pDev: 12.46%,3.53,12.46%,221,327,Active,"Oct 24, 2000"
Sly Rye Porter,Yazoo Brewing Company,"Tennessee, United States",English PorterRanked #68,English Porter,Ranked #68, 5.7%,"86Ranked #18,949",86,"Ranked #18,949",3.83 | pDev: 10.44%,3.83,10.44%,89,325,Active,"Jan 24, 2005"
Publican Porter (Imperial London Porter),Short's Brewing Company,"Michigan, United States",English Porter,English Porter,Na, 9.15%,94,94,Na,4.21 | pDev: 8.55%,4.21,8.55%,89,313,Active,"Oct 13, 2007"
Saranac 4059' Porter,Matt Brewing Company / Saranac Brewery,"New York, United States",English PorterRanked #110,English Porter,Ranked #110, 5.2%,"81Ranked #25,625",81,"Ranked #25,625",3.59 | pDev: 11.98%,3.59,11.98%,76,312,Active,"Oct 29, 2012"
Geary's London Porter,D.L. Geary Brewing Company,"Maine, United States",English PorterRanked #90,English Porter,Ranked #90, 4.2%,"84Ranked #22,876",84,"Ranked #22,876",3.72 | pDev: 12.37%,3.72,12.37%,180,309,Active,"Sep 25, 2001"
West Indies Porter,Guinness Ltd.,Ireland,English PorterRanked #69,English Porter,Ranked #69, 6%,"86Ranked #18,935",86,"Ranked #18,935",3.83 | pDev: 10.18%,3.83,10.18%,84,296,Active,"Sep 08, 2014"
Original Flag Porter,Darwin Brewery Ltd.,"England, United Kingdom",English PorterRanked #65,English Porter,Ranked #65, 5%,"86Ranked #18,510",86,"Ranked #18,510",3.84 | pDev: 11.72%,3.84,11.72%,186,275,Active,"Dec 04, 2003"
Black Duck Porter,Greenport Harbor Brewing Company,"New York, United States",English PorterRanked #16,English Porter,Ranked #16, 4.7%,"89Ranked #11,342",89,"Ranked #11,342",3.99 | pDev: 10.28%,3.99,10.28%,62,274,Active,"Aug 24, 2009"
Day Of The Dead Beer (Cerveza De Los Muertos) Pay The Ferryman,Cerveceria Mexicana S.A. De C.V.,Mexico,English Porter,English Porter,Na, 5%,79,79,Na,3.44 | pDev: 16.28%,3.44,16.28%,58,263,Active,"Jul 28, 2013"
Kennebunkport Porter,Federal Jack's Restaurant & Brew Pub,"Maine, United States",English Porter,English Porter,Na, 5.6%,75,75,Na,3.25 | pDev: 16.31%,3.25,16.31%,95,259,Active,"Nov 03, 2002"
Entire Butt English Porter,Salopian Brewing Company Ltd,"England, United Kingdom",English Porter,English Porter,Na, 4.8%,87,87,Na,3.89 | pDev: 13.88%,3.89,13.88%,182,234,Active,"Feb 22, 2001"
Porter,The St. George Brewing Company,"Virginia, United States",English Porter,English Porter,Na, 5%,89,89,Na,3.98 | pDev: 9.55%,3.98,9.55%,151,224,Active,"Jul 18, 2002"
Dublin Porter,Guinness Ltd.,Ireland,English PorterRanked #113,English Porter,Ranked #113, 3.8%,"81Ranked #26,079",81,"Ranked #26,079",3.55 | pDev: 13.8%,3.55,13.8%,63,223,Active,"Sep 08, 2014"
Cygnus X-1,St. Paul Brewing,"Minnesota, United States",English Porter,English Porter,Na, 6.5%,86,86,Na,3.8 | pDev: 13.42%,3.8,13.42%,108,218,Active,"Sep 12, 2007"
Vanilla Porter,Mill Street Brew Pub,"Ontario, Canada",English Porter,English Porter,Na, 5%,83,83,Na,3.66 | pDev: 15.57%,3.66,15.57%,67,217,Active,"Dec 12, 2009"
Benchwarmer Porter,Cooperstown Brewing Company,"New York, United States",English Porter,English Porter,Na, 6.3%,84,84,Na,3.72 | pDev: 13.17%,3.72,13.17%,136,217,Active,"Sep 24, 2001"
Black Wych,Wychwood Brewery Company Ltd,"England, United Kingdom",English Porter,English Porter,Na, 5%,84,84,Na,3.7 | pDev: 11.35%,3.7,11.35%,110,216,Active,"Oct 09, 2002"
Old Growler,Nethergate Brewery Co. Ltd.,"England, United Kingdom",English PorterRanked #70,English Porter,Ranked #70, 5.5%,"86Ranked #18,907",86,"Ranked #18,907",3.83 | pDev: 10.7%,3.83,10.7%,152,202,Active,"Jun 10, 2002"
Deep Six,Heavy Seas Beer,"Maryland, United States",English Porter,English Porter,Na, 6.8%,87,87,Na,3.89 | pDev: 9.25%,3.89,9.25%,51,200,Active,"Nov 24, 2014"
Shoo-Fly Pie Porter,Lancaster Brewing Company,"Pennsylvania, United States",English PorterRanked #76,English Porter,Ranked #76, 6.2%,"85Ranked #20,511",85,"Ranked #20,511",3.79 | pDev: 11.35%,3.79,11.35%,63,198,Active,"Feb 01, 2009"
Longfellow,Shipyard Brewing Company,"Maine, United States",English Porter,English Porter,Na, 5.8%,86,86,Na,3.84 | pDev: 12.24%,3.84,12.24%,96,197,Active,"Oct 03, 2001"
Rickard's Dark,Molson Coors Canada,"Ontario, Canada",English Porter,English Porter,Na, 4.8%,72,72,Na,3.07 | pDev: 20.52%,3.07,20.52%,61,184,Active,"Oct 20, 2009"
Duke Of Winship,"Middle Ages Brewing Co., Ltd.","New York, United States",English PorterRanked #48,English Porter,Ranked #48, 6.5%,"87Ranked #17,127",87,"Ranked #17,127",3.87 | pDev: 12.66%,3.87,12.66%,115,180,Active,"Oct 30, 2001"
Midnight Sun,Williams Brothers Brewing Company,"Scotland, United Kingdom",English PorterRanked #30,English Porter,Ranked #30, 5.6%,"88Ranked #15,306",88,"Ranked #15,306",3.91 | pDev: 10.49%,3.91,10.49%,76,167,Active,"Jun 11, 2008"
Longboat Chocolate Porter,Phillips Brewing & Malting Co.,"British Columbia, Canada",English Porter,English Porter,Na, 5.2%,85,85,Na,3.78 | pDev: 14.55%,3.78,14.55%,58,161,Active,"Dec 17, 2004"
Genesee Salted Caramel Chocolate Porter,Genesee Brewing Co. / Dundee Brewing Co.,"New York, United States",English PorterRanked #23,English Porter,Ranked #23, 6.5%,"88Ranked #13,794",88,"Ranked #13,794",3.94 | pDev: 15.48%,3.94,15.48%,44,159,Active,"Jul 29, 2015"
Peanut Butter Cup Porter,Karl Strauss Brewing Company,"California, United States",English PorterRanked #87,English Porter,Ranked #87, 5.6%,"84Ranked #22,451",84,"Ranked #22,451",3.73 | pDev: 16.35%,3.73,16.35%,26,148,Active,"Feb 13, 2013"
Tommys Porter,Lake Louie Brewery Company,"Wisconsin, United States",English PorterRanked #66,English Porter,Ranked #66, 5.7%,"86Ranked #18,420",86,"Ranked #18,420",3.84 | pDev: 13.02%,3.84,13.02%,80,147,Active,"Jun 17, 2002"
Pigs Ass Porter,Harvest Moon Brewery,"Montana, United States",English PorterRanked #73,English Porter,Ranked #73, 5.7%,"86Ranked #20,055",86,"Ranked #20,055",3.8 | pDev: 11.32%,3.8,11.32%,47,137,Active,"Oct 10, 2003"
Anvil Porter,French Broad River Brewing,"North Carolina, United States",English Porter,English Porter,Na, 6%,84,84,Na,3.7 | pDev: 10%,3.7,10%,39,129,Active,"Nov 18, 2010"
James Squire Porter,Malt Shovel Brewery,Australia,English Porter,English Porter,Na, 5%,81,81,Na,3.54 | pDev: 12.43%,3.54,12.43%,84,124,Active,"Nov 26, 2001"
Working Man's Porter,Henniker Brewing Co.,"New Hampshire, United States",English PorterRanked #27,English Porter,Ranked #27, 5.2%,"88Ranked #14,856",88,"Ranked #14,856",3.92 | pDev: 9.44%,3.92,9.44%,30,123,Active,"Oct 08, 2013"
Blackstone Porter,Driftwood Brewery,"British Columbia, Canada",English PorterRanked #6,English Porter,Ranked #6, 6%,"91Ranked #7,239",91,"Ranked #7,239",4.09 | pDev: 7.33%,4.09,7.33%,44,121,Active,"Dec 23, 2008"
Honey Porter,Cape May Brewing Company,"New Jersey, United States",English PorterRanked #40,English Porter,Ranked #40, 5.5%,"87Ranked #16,626",87,"Ranked #16,626",3.88 | pDev: 10.05%,3.88,10.05%,31,115,Active,"Oct 13, 2011"
Porter - Whiskey Barrel-Aged,Brown's Brewing Company,"New York, United States",English Porter,English Porter,Na, 5.75%,90,90,Na,4.04 | pDev: 10.4%,4.04,10.4%,49,113,Active,"Mar 31, 2007"
Sleeman Fine Porter (68*),Sleeman Breweries Ltd.,"Ontario, Canada",English Porter,English Porter,Na, 5.5%,72,72,Na,3.08 | pDev: 18.51%,3.08,18.51%,82,109,Active,"Oct 30, 2004"
Porter,The Schlafly Tap Room,"Missouri, United States",English Porter,English Porter,Na, 5.4%,81,81,Na,3.57 | pDev: 13.45%,3.57,13.45%,39,108,Active,"Dec 29, 2002"
Polka King Porter,Door County Brewing Co.,"Wisconsin, United States",English PorterRanked #112,English Porter,Ranked #112, 5.3%,"81Ranked #25,897",81,"Ranked #25,897",3.55 | pDev: 10.99%,3.55,10.99%,17,108,Active,"Jul 27, 2013"
Pump House Porter,Thomas Creek Brewery,"South Carolina, United States",English Porter,English Porter,Na, 6.2%,84,84,Na,3.72 | pDev: 11.56%,3.72,11.56%,50,108,Active,"Jun 27, 2008"
Chocolate Porter,Legend Brewing Co.,"Virginia, United States",English Porter,English Porter,Na, 5.9%,82,82,Na,3.62 | pDev: 14.64%,3.62,14.64%,63,105,Active,"Dec 23, 2003"
Elemental,Renaissance Brewing,New Zealand,English PorterRanked #20,English Porter,Ranked #20, 6%,"89Ranked #12,959",89,"Ranked #12,959",3.96 | pDev: 9.34%,3.96,9.34%,53,105,Active,"Jan 03, 2008"
Export India Porter,The Kernel Brewery,"England, United Kingdom",English PorterRanked #19,English Porter,Ranked #19, 6.3%,"89Ranked #12,072",89,"Ranked #12,072",3.98 | pDev: 9.05%,3.98,9.05%,32,105,Active,"May 21, 2011"
London Style Porter,Propeller Brewing Co,"Nova Scotia, Canada",English PorterRanked #37,English Porter,Ranked #37, 5%,"87Ranked #16,240",87,"Ranked #16,240",3.89 | pDev: 10.54%,3.89,10.54%,70,104,Active,"Aug 02, 2002"
Trooper Red 'n' Black Porter,Robinsons Family Brewers,"England, United Kingdom",English PorterRanked #95,English Porter,Ranked #95, 6.8%,"83Ranked #23,617",83,"Ranked #23,617",3.68 | pDev: 11.41%,3.68,11.41%,35,103,Active,"May 17, 2016"
Long Route Peanut Butter Porter,Empyrean Brewing Company,"Nebraska, United States",English PorterRanked #56,English Porter,Ranked #56, 6%,"87Ranked #17,498",87,"Ranked #17,498",3.86 | pDev: 12.95%,3.86,12.95%,32,95,Active,"Dec 31, 2015"
Hamer & Sikkel,Brouwerij De Molen,Netherlands,English Porter,English Porter,Na, 5.2%,85,85,Na,3.75 | pDev: 12.53%,3.75,12.53%,27,94,Active,"Jun 27, 2008"
Yorkshire Porter,Queen City Brewery,"Vermont, United States",English PorterRanked #99,English Porter,Ranked #99, 5%,"83Ranked #24,225",83,"Ranked #24,225",3.65 | pDev: 12.88%,3.65,12.88%,19,93,Active,"Aug 04, 2014"
Honey Porter,St. Peter's Brewery Co Ltd,"England, United Kingdom",English Porter,English Porter,Na, 4.5%,77,77,Na,3.31 | pDev: 23.26%,3.31,23.26%,39,89,Active,"Oct 25, 2003"
Labatt Brewers Collection Porter,Labatt Brewing Company Ltd.,"Ontario, Canada",English Porter,English Porter,Na, 5%,67,67,Na,2.74 | pDev: 21.9%,2.74,21.9%,68,87,Active,"Jan 06, 2004"
General Washington's Tavern Porter (Bourbon Barrel Aged),Yards Brewing Co.,"Pennsylvania, United States",English Porter,English Porter,Na, 7%,91,91,Na,4.08 | pDev: 9.8%,4.08,9.8%,18,85,Active,"Oct 10, 2010"
Nightmare Porter,Hambleton Ales,"England, United Kingdom",English PorterRanked #28,English Porter,Ranked #28, 5%,"88Ranked #14,897",88,"Ranked #14,897",3.92 | pDev: 8.42%,3.92,8.42%,76,82,Active,"Jun 03, 2002"
Funnel Blower,Box Steam Brewery,"England, United Kingdom",English PorterRanked #86,English Porter,Ranked #86, 4.5%,"85Ranked #21,942",85,"Ranked #21,942",3.74 | pDev: 10.16%,3.74,10.16%,39,82,Active,"Mar 04, 2010"
Backyard Porter,Fountain Square Brewing Co.,"Indiana, United States",English Porter,English Porter,Na, 5%,83,83,Na,3.65 | pDev: 13.42%,3.65,13.42%,16,81,Active,"Oct 27, 2011"
Achocolypse,Prescott Brewing Company,"Arizona, United States",English Porter,English Porter,Na, 5.5%,88,88,Na,3.91 | pDev: 12.28%,3.91,12.28%,19,81,Active,"Mar 06, 2011"
Winter Treacle Porter Oak Aged Beer,Innis & Gunn,"Scotland, United Kingdom",English Porter,English Porter,Na, 7.4%,80,80,Na,3.5 | pDev: 14.29%,3.5,14.29%,17,75,Active,"Feb 19, 2013"
Midnight Espresso,Motorworks Brewing,"Florida, United States",English PorterRanked #17,English Porter,Ranked #17, 6.5%,"89Ranked #11,309",89,"Ranked #11,309",4 | pDev: 6.25%,4,6.25%,15,74,Active,"Mar 10, 2015"
Master Thief,Grimm Brothers Brewhouse,"Colorado, United States",English Porter,English Porter,Na, 6.7%,88,88,Na,3.94 | pDev: 8.63%,3.94,8.63%,20,73,Active,"Jul 31, 2010"
Chapter LXXIV: Taming The Devil's Companion,Insight Brewing,"Minnesota, United States",English Porter,English Porter,Na, 5.3%,89,89,Na,3.97 | pDev: 8.06%,3.97,8.06%,20,72,Active,"Sep 28, 2014"
Ybor Gold Gaspars Porter,Carib Brewery USA,"Florida, United States",English Porter,English Porter,Na, 5.2%,79,79,Na,3.42 | pDev: 12.28%,3.42,12.28%,38,71,Active,"Feb 11, 2003"
Peck's Porter,Tapistry Brewing,"Michigan, United States",English Porter,English Porter,Na, 6.5%,89,89,Na,4 | pDev: 9.5%,4,9.5%,13,70,Active,"Mar 20, 2014"
Bourbon Barrel Porter,ShawneeCraft Brewing Company,"Pennsylvania, United States",English PorterRanked #42,English Porter,Ranked #42, 8%,"87Ranked #16,574",87,"Ranked #16,574",3.88 | pDev: 12.89%,3.88,12.89%,16,68,Active,"Sep 04, 2010"
Man Full of Trouble Porter,Dock Street South,"Pennsylvania, United States",English PorterRanked #84,English Porter,Ranked #84, 5.2%,"85Ranked #21,517",85,"Ranked #21,517",3.75 | pDev: 13.33%,3.75,13.33%,23,65,Active,"Feb 06, 2009"
Raspberry Porter,Tree Brewing,"British Columbia, Canada",English Porter,English Porter,Na, 5%,83,83,Na,3.62 | pDev: 12.71%,3.62,12.71%,37,65,Active,"Nov 21, 2008"
Midnight Porter,Sebago Brewing Company,United States,English Porter,English Porter,Na, 5%,82,82,Na,3.58 | pDev: 12.01%,3.58,12.01%,37,63,Active,"Sep 23, 2006"
Harwood Myth,Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,"Missouri, United States",English Porter,English Porter,Na, 5.3%,84,84,Na,3.69 | pDev: 8.4%,3.69,8.4%,13,60,Active,"Feb 12, 2011"
Old Tom Porter,Piney River Brewing Co.,"Missouri, United States",English Porter,English Porter,Na, 5.5%,85,85,Na,3.77 | pDev: 13.26%,3.77,13.26%,10,57,Active,"Apr 08, 2012"
Coconut Porter,Great Crescent Brewery,"Indiana, United States",English Porter,English Porter,Na, 5.6%,81,81,Na,3.52 | pDev: 15.34%,3.52,15.34%,23,57,Active,"May 20, 2010"
Boxcar Porter,Tighthead Brewing Company,"Illinois, United States",English PorterRanked #72,English Porter,Ranked #72, 6.9%,"86Ranked #19,365",86,"Ranked #19,365",3.81 | pDev: 9.71%,3.81,9.71%,7,57,Active,"Jan 08, 2012"
Graveyard Fields Blueberry Coffee Porter,Boojum Brewing Company,"North Carolina, United States",English PorterRanked #4,English Porter,Ranked #4, 5%,"91Ranked #6,751",91,"Ranked #6,751",4.12 | pDev: 9.22%,4.12,9.22%,13,56,Active,"Jan 31, 2015"
961 Porter,961 Beer,Lebanon,English Porter,English Porter,Na, 5.6%,82,82,Na,3.57 | pDev: 11.76%,3.57,11.76%,18,56,Active,"Feb 14, 2012"
Bedrock,Foundation Brewing Company,"Maine, United States",English Porter,English Porter,Na, 6.7%,91,91,Na,4.09 | pDev: 5.87%,4.09,5.87%,17,55,Active,"Dec 20, 2015"
Pioneer Porter,"Fredericksburg Brewing Company, Inc.","Texas, United States",English PorterRanked #103,English Porter,Ranked #103, 5.3%,"83Ranked #24,652",83,"Ranked #24,652",3.61 | pDev: 14.68%,3.61,14.68%,18,54,Active,"Sep 25, 2004"
Black Death Porter,Russell Brewing Company,"British Columbia, Canada",English Porter,English Porter,Na, 6.5%,85,85,Na,3.74 | pDev: 8.82%,3.74,8.82%,16,53,Active,"Feb 09, 2010"
Batch #1 Porter,Cellarmaker Brewing Co.,"California, United States",English Porter,English Porter,Na, 4%,88,88,Na,3.94 | pDev: 7.87%,3.94,7.87%,4,52,Active,"Oct 10, 2013"
Perky Porter,Stillmank Brewing Co.,"Wisconsin, United States",English PorterRanked #11,English Porter,Ranked #11, 7%,"90Ranked #9,973",90,"Ranked #9,973",4.04 | pDev: 8.42%,4.04,8.42%,13,51,Active,"Oct 05, 2014"
Cocoa Wonderland,Thornbridge Brewery,"England, United Kingdom",English PorterRanked #24,English Porter,Ranked #24, 6.8%,"88Ranked #14,069",88,"Ranked #14,069",3.94 | pDev: 12.18%,3.94,12.18%,23,49,Active,"Feb 14, 2015"
Chapinero Porter,Bogota Beer Company,Colombia,English PorterRanked #81,English Porter,Ranked #81, 5%,"85Ranked #20,708",85,"Ranked #20,708",3.77 | pDev: 9.02%,3.77,9.02%,14,49,Active,"Jun 30, 2003"
London Porter,Paddock Wood Brewing Co.,"Saskatchewan, Canada",English Porter,English Porter,Na, 5.3%,86,86,Na,3.81 | pDev: 8.4%,3.81,8.4%,31,48,Active,"Mar 15, 2007"
Monkey Butter,Jaden James Brewery,"Michigan, United States",English PorterRanked #13,English Porter,Ranked #13, 5.5%,"90Ranked #10,455",90,"Ranked #10,455",4.03 | pDev: 13.4%,4.03,13.4%,12,47,Active,"Sep 30, 2014"
Hanse-Porter,Störtebeker Braumanufaktur,Germany,English PorterRanked #117,English Porter,Ranked #117, 4%,"71Ranked #28,257",71,"Ranked #28,257",2.89 | pDev: 23.53%,2.89,23.53%,17,47,Active,"Aug 26, 2007"
De-Lovely Porter,Urban Growler,"Minnesota, United States",English PorterRanked #59,English Porter,Ranked #59, 5.6%,"87Ranked #17,377",87,"Ranked #17,377",3.86 | pDev: 6.22%,3.86,6.22%,13,46,Active,"Aug 25, 2014"
Chocolate Hazelnut Porter,Rapp Brewing Company,"Florida, United States",English Porter,English Porter,Na, 8%,94,94,Na,4.3 | pDev: 8.37%,4.3,8.37%,3,45,Active,"Apr 30, 2013"
Victory At Sea - Coffee And Vanilla,Ballast Point Brewing Company,"California, United States",Imperial PorterRanked #13,Imperial Porter,Ranked #13, 10%,97Ranked #534,97,Ranked #534,4.39 | pDev: 8.66%,4.39,8.66%,"1,513","7,159",Active,"Mar 17, 2009"
Gonzo,Flying Dog Brewery,"Maryland, United States",Imperial PorterRanked #132,Imperial Porter,Ranked #132, 10%,"90Ranked #9,786",90,"Ranked #9,786",4.02 | pDev: 10.95%,4.02,10.95%,"1,526","3,064",Active,"Jun 04, 2005"
Imperial Doughnut Break,Evil Twin Brewing,"New York, United States",Imperial PorterRanked #63,Imperial Porter,Ranked #63, 11.5%,"93Ranked #3,182",93,"Ranked #3,182",4.19 | pDev: 8.11%,4.19,8.11%,252,"1,725",Active,"Feb 25, 2013"
No Rules,Perrin Brewing Co.,"Michigan, United States",Imperial PorterRanked #7,Imperial Porter,Ranked #7, 15%,99Ranked #211,99,Ranked #211,4.49 | pDev: 7.8%,4.49,7.8%,294,"1,414",Active,"May 15, 2015"
Lil' B,Evil Twin Brewing,"New York, United States",Imperial PorterRanked #69,Imperial Porter,Ranked #69, 11.5%,"93Ranked #3,736",93,"Ranked #3,736",4.17 | pDev: 9.35%,4.17,9.35%,234,"1,308",Active,"Aug 08, 2012"
Birth Of Tragedy,Hill Farmstead Brewery,"Vermont, United States",Imperial PorterRanked #9,Imperial Porter,Ranked #9, 9%,99Ranked #281,99,Ranked #281,4.46 | pDev: 8.3%,4.46,8.3%,199,"1,297",Active,"Nov 20, 2011"
Morning Wood,Funky Buddha Brewery,"Florida, United States",Imperial PorterRanked #1,Imperial Porter,Ranked #1, 12%,100Ranked #49,100,Ranked #49,4.62 | pDev: 6.71%,4.62,6.71%,202,"1,250",Active,"Jan 19, 2012"
Bourbon Barrel Black Maple,Jackie O's Brewpub,"Ohio, United States",Imperial PorterRanked #10,Imperial Porter,Ranked #10, 13.1%,98Ranked #312,98,Ranked #312,4.45 | pDev: 7.87%,4.45,7.87%,155,"1,150",Active,"Aug 04, 2014"
Barrel-Aged Gonzo,Flying Dog Brewery,"Maryland, United States",Imperial PorterRanked #80,Imperial Porter,Ranked #80, 11.3%,"92Ranked #4,715",92,"Ranked #4,715",4.14 | pDev: 9.66%,4.14,9.66%,405,"1,038",Active,"Apr 14, 2007"
Wide Awake It's Morning,Funky Buddha Brewery,"Florida, United States",Imperial PorterRanked #6,Imperial Porter,Ranked #6, 10%,100Ranked #146,100,Ranked #146,4.52 | pDev: 7.3%,4.52,7.3%,175,"1,006",Active,"Apr 02, 2011"
Imperial Biscotti Break Natale - Pretty Please With A Cherry On Top,Evil Twin Brewing,"New York, United States",Imperial PorterRanked #81,Imperial Porter,Ranked #81, 11.5%,"92Ranked #4,727",92,"Ranked #4,727",4.14 | pDev: 8.94%,4.14,8.94%,132,995,Active,"Oct 12, 2013"
Last Buffalo In The Park,Funky Buddha Brewery,"Florida, United States",Imperial PorterRanked #5,Imperial Porter,Ranked #5, 11.5%,100Ranked #124,100,Ranked #124,4.54 | pDev: 6.83%,4.54,6.83%,136,909,Active,"Jan 11, 2015"
Sunday Brunch,Kane Brewing Company,"New Jersey, United States",Imperial PorterRanked #2,Imperial Porter,Ranked #2, 9.2%,100Ranked #110,100,Ranked #110,4.55 | pDev: 6.37%,4.55,6.37%,101,857,Active,"Apr 26, 2014"
Mogli,Caldera Brewing Company,"Oregon, United States",Imperial PorterRanked #45,Imperial Porter,Ranked #45, 8.5%,"94Ranked #2,020",94,"Ranked #2,020",4.25 | pDev: 8.94%,4.25,8.94%,161,818,Active,"Aug 13, 2010"
Victory At Sea - High West Barrel-Aged,Ballast Point Brewing Company,"California, United States",Imperial PorterRanked #27,Imperial Porter,Ranked #27, 12%,"96Ranked #1,201",96,"Ranked #1,201",4.31 | pDev: 6.5%,4.31,6.5%,246,782,Active,"Sep 10, 2017"
Victory at Sea - Peppermint,Ballast Point Brewing Company,"California, United States",Imperial PorterRanked #151,Imperial Porter,Ranked #151, 10%,"88Ranked #13,683",88,"Ranked #13,683",3.94 | pDev: 9.9%,3.94,9.9%,187,753,Active,"Feb 24, 2012"
The Devil Made Me Do It!,Tyranena Brewing Company,"Wisconsin, United States",Imperial PorterRanked #65,Imperial Porter,Ranked #65, 7.5%,"93Ranked #3,498",93,"Ranked #3,498",4.18 | pDev: 8.37%,4.18,8.37%,282,722,Active,"Feb 10, 2007"
Victory At Sea - Coconut,Ballast Point Brewing Company,"California, United States",Imperial PorterRanked #131,Imperial Porter,Ranked #131, 10%,"90Ranked #9,825",90,"Ranked #9,825",4.02 | pDev: 11.69%,4.02,11.69%,154,637,Active,"Feb 15, 2013"
Bourbon Barrel Porter (BBP),Alewerks Brewing Company,"Virginia, United States",Imperial PorterRanked #35,Imperial Porter,Ranked #35, 9%,"95Ranked #1,718",95,"Ranked #1,718",4.27 | pDev: 8.43%,4.27,8.43%,189,635,Active,"Aug 03, 2009"
Mexican Brunch,Kane Brewing Company,"New Jersey, United States",Imperial PorterRanked #3,Imperial Porter,Ranked #3, 9.2%,100Ranked #115,100,Ranked #115,4.55 | pDev: 6.15%,4.55,6.15%,76,612,Active,"May 21, 2015"
Dirty Old Man Imperial Rye Porter,Tyranena Brewing Company,"Wisconsin, United States",Imperial Porter,Imperial Porter,Na, 7.9%,92,92,Na,4.13 | pDev: 8.96%,4.13,8.96%,354,601,Active,"Feb 10, 2008"
Alberta Clipper,Great Lakes Brewing Co.,"Ohio, United States",Imperial Porter,Imperial Porter,Na, 7.8%,88,88,Na,3.92 | pDev: 9.18%,3.92,9.18%,143,591,Active,"Jan 18, 2006"
Devil Over A Barrel,Tyranena Brewing Company,"Wisconsin, United States",Imperial Porter,Imperial Porter,Na, 8%,95,95,Na,4.29 | pDev: 8.16%,4.29,8.16%,286,582,Active,"Apr 10, 2008"
Bourbon Barrel Aged Hellfighter,Karbach Brewing Co.,"Texas, United States",Imperial Porter,Imperial Porter,Na, 10.8%,95,95,Na,4.3 | pDev: 10.47%,4.3,10.47%,87,567,Active,"Jun 05, 2012"
