name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Samuel Adams Dunkelweizen,Boston Beer Company (Samuel Adams),"Massachusetts, United States",Dunkelweizen,Dunkelweizen,Na, 5.1%,79,79,Na,3.49 | pDev: 14.9%,3.49,14.9%,381,888,Active,"Aug 24, 2007"
Dunkel Weisse (Weisse Dark),Hacker-Pschorr Bräu GmbH,Germany,DunkelweizenRanked #4,Dunkelweizen,Ranked #4, 5.3%,"89Ranked #11,750",89,"Ranked #11,750",3.98 | pDev: 11.31%,3.98,11.31%,286,528,Active,"Feb 17, 2001"
Julius Echter Hefe-Weissbier Dunkel,Würzburger Hofbräu AG,Germany,DunkelweizenRanked #9,Dunkelweizen,Ranked #9, 5.3%,"86Ranked #18,536",86,"Ranked #18,536",3.84 | pDev: 12.24%,3.84,12.24%,266,454,Active,"Jan 10, 2002"
Hefe-Weissbier Dunkel,Paulaner Brauerei,Germany,DunkelweizenRanked #7,Dunkelweizen,Ranked #7, 5.3%,"87Ranked #17,625",87,"Ranked #17,625",3.86 | pDev: 12.44%,3.86,12.44%,101,399,Active,"Jun 08, 2002"
Weissbier Dunkel,Klosterbrauerei Andechs,Germany,DunkelweizenRanked #3,Dunkelweizen,Ranked #3, 5%,"89Ranked #11,288",89,"Ranked #11,288",3.99 | pDev: 8.77%,3.99,8.77%,150,397,Active,"Jun 03, 2002"
Tucher Dunkles Hefe Weizen,Brauerei Tucher Brau,Germany,DunkelweizenRanked #13,Dunkelweizen,Ranked #13, 5.2%,"86Ranked #18,967",86,"Ranked #18,967",3.83 | pDev: 9.92%,3.83,9.92%,206,375,Active,"Jun 24, 2001"
Kapuziner Hefe Dunkel Naturtrüb,Kulmbacher Brauerei AG,Germany,DunkelweizenRanked #24,Dunkelweizen,Ranked #24, 5.4%,"84Ranked #22,283",84,"Ranked #22,283",3.74 | pDev: 12.57%,3.74,12.57%,160,268,Active,"Apr 16, 2004"
Black Walnut Dunkel,Perennial Artisan Ales,"Missouri, United States",DunkelweizenRanked #15,Dunkelweizen,Ranked #15, 6.6%,"86Ranked #19,354",86,"Ranked #19,354",3.82 | pDev: 11.26%,3.82,11.26%,57,245,Active,"Nov 28, 2011"
Winged Nut,Urban Chestnut Brewing Company - Midtown Brewery & Biergarten,"Missouri, United States",Dunkelweizen,Dunkelweizen,Na, 5.4%,82,82,Na,3.63 | pDev: 12.95%,3.63,12.95%,51,231,Active,"Jun 28, 2011"
Hofbrau Hefe Weisse Dunkel,Hofbräuhaus München,Germany,DunkelweizenRanked #6,Dunkelweizen,Ranked #6, 5.1%,"87Ranked #17,126",87,"Ranked #17,126",3.87 | pDev: 11.89%,3.87,11.89%,47,174,Active,"Jul 29, 2003"
10 Degrees Below,Scuttlebutt Brewing Company - Restaurant and Pub,"Washington, United States",Dunkelweizen,Dunkelweizen,Na, 7.4%,80,80,Na,3.51 | pDev: 13.11%,3.51,13.11%,65,147,Active,"Nov 17, 2006"
Dragon's Breath,"Bayern Brewing, Inc. / Edelweiss Bistro","Montana, United States",DunkelweizenRanked #36,Dunkelweizen,Ranked #36, 6%,"82Ranked #25,131",82,"Ranked #25,131",3.61 | pDev: 14.68%,3.61,14.68%,50,142,Active,"Apr 24, 2009"
Moosbacher Schwarze Weisse,Private Landbrauerei Scheuerer,Germany,Dunkelweizen,Dunkelweizen,Na, 5%,80,80,Na,3.5 | pDev: 13.71%,3.5,13.71%,86,135,Active,"Apr 29, 2006"
Leavenworth Boulder Bend Dunkelweizen,Fish Brewing Company / Fishbowl Brewpub,"Washington, United States",DunkelweizenRanked #46,Dunkelweizen,Ranked #46, 4.7%,"76Ranked #27,598",76,"Ranked #27,598",3.3 | pDev: 16.36%,3.3,16.36%,61,134,Active,"Jun 15, 2009"
Weisse Dunkel,Brauerei Gebrüder Maisel,Germany,DunkelweizenRanked #25,Dunkelweizen,Ranked #25, 5.4%,"84Ranked #22,416",84,"Ranked #22,416",3.73 | pDev: 9.38%,3.73,9.38%,41,132,Active,"Dec 19, 2006"
Shiner Dunkelweizen,Spoetzl Brewery,"Texas, United States",DunkelweizenRanked #45,Dunkelweizen,Ranked #45, 5.4%,"78Ranked #27,321",78,"Ranked #27,321",3.36 | pDev: 13.99%,3.36,13.99%,81,116,Active,"Oct 29, 2005"
König Ludwig Weissbier Dunkel,König Ludwig Schlossbrauerei Kaltenberg,Germany,DunkelweizenRanked #11,Dunkelweizen,Ranked #11, 5.5%,"86Ranked #18,364",86,"Ranked #18,364",3.84 | pDev: 11.72%,3.84,11.72%,23,106,Active,"Feb 09, 2009"
Weltenburger Hefe-Weissbier Dunkel,Klosterbrauerei Weltenburg,Germany,DunkelweizenRanked #32,Dunkelweizen,Ranked #32, 5.3%,"83Ranked #24,245",83,"Ranked #24,245",3.65 | pDev: 13.15%,3.65,13.15%,54,98,Active,"Nov 05, 2002"
Kirta,Graminger Weissbräu,Germany,DunkelweizenRanked #29,Dunkelweizen,Ranked #29, 5%,"83Ranked #23,586",83,"Ranked #23,586",3.68 | pDev: 10.05%,3.68,10.05%,45,98,Active,"Feb 26, 2014"
Hopf Dunkle Weisse,Weissbierbrauerei Hopf,Germany,DunkelweizenRanked #28,Dunkelweizen,Ranked #28, 5%,"84Ranked #23,065",84,"Ranked #23,065",3.7 | pDev: 11.08%,3.7,11.08%,62,92,Active,"May 13, 2002"
Dunks Ferry Dunkelweizen,Neshaminy Creek Brewing Company,"Pennsylvania, United States",Dunkelweizen,Dunkelweizen,Na, 5.2%,83,83,Na,3.64 | pDev: 9.62%,3.64,9.62%,26,91,Active,"Dec 06, 2012"
Schöfferhofer Dunkles Hefeweizen,Binding-Brauerei AG,Germany,DunkelweizenRanked #33,Dunkelweizen,Ranked #33, 5%,"83Ranked #24,595",83,"Ranked #24,595",3.63 | pDev: 13.5%,3.63,13.5%,41,86,Active,"Dec 03, 2002"
Skuumkoppe,Texelse Bierbrouwerij,Netherlands,DunkelweizenRanked #38,Dunkelweizen,Ranked #38, 6%,"82Ranked #25,246",82,"Ranked #25,246",3.59 | pDev: 13.37%,3.59,13.37%,29,82,Active,"Feb 23, 2005"
Winter Weiss,Muskoka Brewery,"Ontario, Canada",Dunkelweizen,Dunkelweizen,Na, 5%,84,84,Na,3.7 | pDev: 7.03%,3.7,7.03%,19,78,Active,"Nov 28, 2013"
Dunkelweizen,Gordon Biersch Brewery Restaurant,United States,Dunkelweizen,Dunkelweizen,Na, 5.2%,87,87,Na,3.89 | pDev: 13.11%,3.89,13.11%,37,77,Active,"Mar 01, 2005"
Dark 'n Curvy,Piece Brewery & Pizzeria,"Illinois, United States",Dunkelweizen,Dunkelweizen,Na, 5.5%,89,89,Na,3.99 | pDev: 10.28%,3.99,10.28%,22,75,Active,"Dec 31, 2006"
Eaglebrau Weizenbier Dunkel,Privatbrauerei H. Egerer,Germany,DunkelweizenRanked #40,Dunkelweizen,Ranked #40, 5.3%,"81Ranked #25,709",81,"Ranked #25,709",3.55 | pDev: 12.11%,3.55,12.11%,21,67,Active,"Nov 06, 2015"
Benediktiner Weissbier Dunkel,Klosterbrauerei Ettal,Germany,DunkelweizenRanked #23,Dunkelweizen,Ranked #23, 5.4%,"85Ranked #21,489",85,"Ranked #21,489",3.75 | pDev: 13.07%,3.75,13.07%,18,62,Active,"Mar 07, 2014"
Edelweiss Dunkel,Brau Union Österreich,Austria,Dunkelweizen,Dunkelweizen,Na, 5.3%,87,87,Na,3.86 | pDev: 14.77%,3.86,14.77%,33,60,Active,"Aug 17, 2001"
DSN,Picaroons Traditional Ales,"New Brunswick, Canada",Dunkelweizen,Dunkelweizen,Na, 4.8%,77,77,Na,3.3 | pDev: 19.7%,3.3,19.7%,22,58,Active,"Jul 03, 2008"
Dunkelweiss,Prost Brewing Co. - Denver,"Colorado, United States",DunkelweizenRanked #8,Dunkelweizen,Ranked #8, 4.2%,"87Ranked #16,998",87,"Ranked #16,998",3.87 | pDev: 11.37%,3.87,11.37%,8,58,Active,"Sep 18, 2012"
Triple Dunkel,Franconia Brewing Company,"Texas, United States",Dunkelweizen,Dunkelweizen,Na, 10%,89,89,Na,3.97 | pDev: 10.33%,3.97,10.33%,3,52,Active,"May 04, 2014"
Dunkle Weizen,Sprecher Brewing Company,"Wisconsin, United States",Dunkelweizen,Dunkelweizen,Na, 4.65%,80,80,Na,3.47 | pDev: 12.97%,3.47,12.97%,17,51,Active,"Nov 03, 2009"
Dunkler Hirsch Allgäuer Weizen,Der HirschBrau/Privatbrauerei Höss,Germany,DunkelweizenRanked #31,Dunkelweizen,Ranked #31, 5.2%,"84Ranked #23,532",84,"Ranked #23,532",3.66 | pDev: 9.29%,3.66,9.29%,18,46,Active,"May 29, 2004"
Fürstenberg Weizen Hefe Dunkel,Fürstlich Fürstenbergische Brauerei KG,Germany,Dunkelweizen,Dunkelweizen,Na, 5.4%,80,80,Na,3.44 | pDev: 18.6%,3.44,18.6%,25,45,Active,"Apr 08, 2004"
Kuchlbauer Alte Liebe Dunkle Weisse,Weissbierbrauerei Kuchlbauer,Germany,DunkelweizenRanked #37,Dunkelweizen,Ranked #37, 5.2%,"82Ranked #24,806",82,"Ranked #24,806",3.59 | pDev: 12.81%,3.59,12.81%,26,44,Active,"Mar 11, 2003"
Ramstein Dunkel Hefe-Weizen,High Point Brewing Company,"New Jersey, United States",Dunkelweizen,Dunkelweizen,Na, 5.5%,83,83,Na,3.6 | pDev: 16.11%,3.6,16.11%,9,44,Active,"Feb 26, 2012"
Vùdù,Birrificio Italiano,Italy,DunkelweizenRanked #5,Dunkelweizen,Ranked #5, 6%,"90Ranked #10,249",90,"Ranked #10,249",4.04 | pDev: 10.64%,4.04,10.64%,20,38,Active,"Mar 01, 2005"
Steingadener Weisse Dunkel,Aktienbrauerei Kaufbeuren AG,Germany,Dunkelweizen,Dunkelweizen,Na, 5.3%,78,78,Na,3.29 | pDev: 14.89%,3.29,14.89%,28,37,Active,"Jun 20, 2002"
Dunkelweizen,Live Oak Brewing Company,"Texas, United States",Dunkelweizen,Dunkelweizen,Na, 5.3%,86,86,Na,3.82 | pDev: 9.16%,3.82,9.16%,3,36,Active,"Aug 24, 2013"
Winter Dunkel,Whistler Brewing Company,"British Columbia, Canada",DunkelweizenRanked #43,Dunkelweizen,Ranked #43, 5%,"80Ranked #26,262",80,"Ranked #26,262",3.45 | pDev: 22.03%,3.45,22.03%,17,35,Active,"Dec 09, 2011"
Iron Monger Dunkel,Kuhnhenn Brewing Company,"Michigan, United States",DunkelweizenRanked #26,Dunkelweizen,Ranked #26, 6.25%,"85Ranked #21,578",85,"Ranked #21,578",3.73 | pDev: 12.33%,3.73,12.33%,14,34,Active,"Apr 11, 2005"
Veldensteiner Dunkles Weißbier,Kaiser Bräu,Germany,Dunkelweizen,Dunkelweizen,Na, 5.4%,83,83,Na,3.59 | pDev: 8.36%,3.59,8.36%,17,34,Active,"Jan 07, 2011"
Oettinger Dunkles Hefeweizen,Oettinger Brauerei GmbH,Germany,Dunkelweizen,Dunkelweizen,Na, 4.9%,78,78,Na,3.27 | pDev: 18.04%,3.27,18.04%,17,34,Active,"Dec 23, 2002"
Doomsday,Evil Genius Beer Company,"Pennsylvania, United States",Dunkelweizen,Dunkelweizen,Na, 5.4%,76,76,Na,3.16 | pDev: 18.67%,3.16,18.67%,12,31,Active,"Dec 11, 2012"
Dunkelwizen,Big Rock Brewery,"Alberta, Canada",Dunkelweizen,Dunkelweizen,Na, 5%,78,78,Na,3.27 | pDev: 15.9%,3.27,15.9%,11,31,Active,"Aug 07, 2011"
Sanwald Dunkel Weizen,Dinkelacker-Schwabenbraeu AG,Germany,Dunkelweizen,Dunkelweizen,Na, 4.9%,83,83,Na,3.6 | pDev: 11.67%,3.6,11.67%,7,31,Active,"May 28, 2005"
Smoked Dunkelweizen,Portsmouth Brewery,"New Hampshire, United States",Dunkelweizen,Dunkelweizen,Na, 5%,89,89,Na,3.98 | pDev: 8.29%,3.98,8.29%,14,31,Active,"Oct 27, 2005"
Holzknecht,Privatbrauerei H. Egerer,Germany,Dunkelweizen,Dunkelweizen,Na, 5.33%,83,83,Na,3.59 | pDev: 6.96%,3.59,6.96%,11,30,Active,"Sep 11, 2017"
Dva Klasa,Pivovara Medvedgrad,Croatia (Hrvatska),DunkelweizenRanked #39,Dunkelweizen,Ranked #39, 5%,"82Ranked #25,276",82,"Ranked #25,276",3.53 | pDev: 14.45%,3.53,14.45%,6,30,Active,"Mar 07, 2014"
Valentins Hefeweissbier Dunkel,Park & Bellheimer AG,Germany,DunkelweizenRanked #44,Dunkelweizen,Ranked #44, 5.3%,"79Ranked #26,962",79,"Ranked #26,962",3.32 | pDev: 12.05%,3.32,12.05%,10,29,Active,"Sep 27, 2011"
Bob's Your Dunkel,Mt. Begbie Brewing Co.,"British Columbia, Canada",Dunkelweizen,Dunkelweizen,Na, 8%,86,86,Na,3.78 | pDev: 7.41%,3.78,7.41%,17,29,Active,"Dec 20, 2010"
Boghopper,Beau's All Natural Brewing Company,"Ontario, Canada",Dunkelweizen,Dunkelweizen,Na, 6.3%,87,87,Na,3.85 | pDev: 6.75%,3.85,6.75%,9,27,Active,"Oct 06, 2014"
D'Icer,Big Boss Brewing,"North Carolina, United States",Dunkelweizen,Dunkelweizen,Na, 5.5%,84,84,Na,3.66 | pDev: 12.3%,3.66,12.3%,7,25,Active,"Mar 22, 2010"
Dunkle Witte (Dark & White),French Broad River Brewing,"North Carolina, United States",Dunkelweizen,Dunkelweizen,Na, 7.5%,85,85,Na,3.76 | pDev: 9.31%,3.76,9.31%,23,24,Active,"Mar 08, 2008"
Steam Punk (Dunkelwiezenbrau),Longwood Brewpub & Restaurant,"British Columbia, Canada",Dunkelweizen,Dunkelweizen,Na, 5.5%,82,82,Na,3.49 | pDev: 12.03%,3.49,12.03%,5,23,Active,"Dec 25, 2005"
Faust Hefeweizen Dunkel,Brauhaus Faust-Miltenberger,Germany,Dunkelweizen,Dunkelweizen,Na, 5.2%,90,90,Na,4.11 | pDev: 16.06%,4.11,16.06%,14,23,Active,"Aug 11, 2007"
Dunkelweizen,Iron Hill Brewery & Restaurant,United States,Dunkelweizen,Dunkelweizen,Na, 4.8%,87,87,Na,3.85 | pDev: 8.05%,3.85,8.05%,11,22,Active,"Sep 20, 2009"
Brown Pelican,3 Daughters Brewing,"Florida, United States",Dunkelweizen,Dunkelweizen,Na, 5.7%,82,82,Na,3.47 | pDev: 11.82%,3.47,11.82%,0,22,Active,"Dec 02, 2013"
Keiler Dunkel Weissbier,Lohrer Bier/Privatbrauerei Stumpf GmbH,Germany,DunkelweizenRanked #20,Dunkelweizen,Ranked #20, 5.1%,"86Ranked #18,731",86,"Ranked #18,731",3.81 | pDev: 16.8%,3.81,16.8%,13,21,Active,"Jun 26, 2007"
Kommandant Lassard,Stubborn Beauty Brewing Company,"Connecticut, United States",Dunkelweizen,Dunkelweizen,Na, 5.5%,86,86,Na,3.78 | pDev: 12.96%,3.78,12.96%,2,21,Active,"Mar 05, 2014"
Dunkles Hefeweizen,Brauerei Fritz Gutmann,Germany,DunkelweizenRanked #16,Dunkelweizen,Ranked #16, 5.2%,"87Ranked #17,134",87,"Ranked #17,134",3.86 | pDev: 9.84%,3.86,9.84%,11,21,Active,"Feb 09, 2008"
Vetter Dunkles Hefeweizen,Vetter Alt Heidelberger Brauhaus,Germany,Dunkelweizen,Dunkelweizen,Na, 4.8%,85,85,Na,3.73 | pDev: 12.87%,3.73,12.87%,10,20,Active,"Apr 08, 2006"
Rapp Bastard,Rapp Brewing Company,"Florida, United States",Dunkelweizen,Dunkelweizen,Na, 5.7%,87,87,Na,3.83 | pDev: 8.36%,3.83,8.36%,2,20,Active,"Mar 30, 2014"
Dunkelweizen,Occidental Brewing Co.,"Oregon, United States",Dunkelweizen,Dunkelweizen,Na, 5%,88,88,Na,3.96 | pDev: 9.6%,3.96,9.6%,3,20,Active,"May 07, 2012"
Arcobräu Weissbier Dunkel,Arcobräu Gräfliches Brauhaus,Germany,Dunkelweizen,Dunkelweizen,Na, 5.3%,81,81,Na,3.45 | pDev: 13.91%,3.45,13.91%,17,20,Active,"Jul 10, 2004"
Ursud (Erinnerungstrunk),Unertl Weissbier,Germany,DunkelweizenRanked #17,Dunkelweizen,Ranked #17, 5.8%,"87Ranked #17,105",87,"Ranked #17,105",3.86 | pDev: 10.36%,3.86,10.36%,15,19,Active,"May 13, 2003"
Scheyern Kloster-Weisse Dunkel,Klosterbrauerei Scheyern,Germany,DunkelweizenRanked #35,Dunkelweizen,Ranked #35, 5.5%,"83Ranked #23,723",83,"Ranked #23,723",3.59 | pDev: 10.31%,3.59,10.31%,10,19,Active,"Jan 16, 2006"
Dunkulele,RJ Rockers Brewing Company,"South Carolina, United States",Dunkelweizen,Dunkelweizen,Na, 6.2%,86,86,Na,3.76 | pDev: 9.57%,3.76,9.57%,6,19,Active,"Jul 30, 2015"
Dunkelweizen,Dovetail Brewery,"Illinois, United States",Dunkelweizen,Dunkelweizen,Na, 5.1%,85,85,Na,3.7 | pDev: 14.59%,3.7,14.59%,5,18,Active,"Nov 01, 2016"
Aldersbacher Kloster Weisse Dunkel,Brauerei Aldersbach,Germany,DunkelweizenRanked #12,Dunkelweizen,Ranked #12, 5.1%,"87Ranked #16,093",87,"Ranked #16,093",3.89 | pDev: 6.17%,3.89,6.17%,7,18,Active,"Oct 08, 2013"
Riegele Alte Weisse,Brauhaus Riegele,Germany,DunkelweizenRanked #27,Dunkelweizen,Ranked #27, 5%,"85Ranked #21,279",85,"Ranked #21,279",3.71 | pDev: 9.43%,3.71,9.43%,5,18,Active,"Mar 08, 2008"
Dunkel,Cerveza Bocanegra,Mexico,Dunkelweizen,Dunkelweizen,Na, 5%,79,79,Na,3.23 | pDev: 11.15%,3.23,11.15%,5,18,Active,"Aug 15, 2015"
Church Brew Dunkel Weizen,Church Brew Works,"Pennsylvania, United States",Dunkelweizen,Dunkelweizen,Na,Not listed,86,86,Na,3.76 | pDev: 11.97%,3.76,11.97%,4,18,Active,"Jun 03, 2007"
Witching Hour,Relic Brewing Co.,"Connecticut, United States",Dunkelweizen,Dunkelweizen,Na, 5.4%,87,87,Na,3.88 | pDev: 8.76%,3.88,8.76%,3,17,Active,"Oct 28, 2012"
Dunkelweizen,Selin's Grove Brewing Company,"Pennsylvania, United States",Dunkelweizen,Dunkelweizen,Na, 5.4%,88,88,Na,3.93 | pDev: 11.7%,3.93,11.7%,13,17,Active,"Mar 08, 2005"
Bischofshof Dunkelweizen,Brauerei Bischofshof,Germany,DunkelweizenRanked #42,Dunkelweizen,Ranked #42, 5.1%,"82Ranked #24,942",82,"Ranked #24,942",3.48 | pDev: 14.94%,3.48,14.94%,8,16,Active,"Dec 22, 2003"
Dunkelweizen,Bog Iron Brewing,"Massachusetts, United States",Dunkelweizen,Dunkelweizen,Na, 5.5%,87,87,Na,3.87 | pDev: 11.37%,3.87,11.37%,5,16,Active,"Apr 20, 2013"
Leikeim Dunkle Weisse,Brauerei Leikeim,Germany,Dunkelweizen,Dunkelweizen,Na, 5.5%,82,82,Na,3.42 | pDev: 8.77%,3.42,8.77%,7,16,Active,"Jan 26, 2012"
Huber Weisses Dunkel,Hofbrauhaus Freising,Germany,DunkelweizenRanked #30,Dunkelweizen,Ranked #30, 5.4%,"84Ranked #22,206",84,"Ranked #22,206",3.65 | pDev: 12.6%,3.65,12.6%,4,15,Active,"Mar 17, 2003"
Debbie Downer Dunkelweizen,Spiteful Brewing,"Illinois, United States",Dunkelweizen,Dunkelweizen,Na, 7%,82,82,Na,3.45 | pDev: 9.86%,3.45,9.86%,3,15,Active,"Jun 27, 2013"
Dunkelweizen,Rapp Brewing Company,"Florida, United States",Dunkelweizen,Dunkelweizen,Na, 5.8%,86,86,Na,3.77 | pDev: 5.57%,3.77,5.57%,1,15,Active,"Jun 16, 2013"
Winter Weisse,Privatbrauerei H. Egerer,Germany,Dunkelweizen,Dunkelweizen,Na, 5%,82,82,Na,3.46 | pDev: 11.85%,3.46,11.85%,6,15,Active,"Nov 21, 2015"
Slam Dunkelweizen,Natty Greene's Pub & Brewing Co.,"North Carolina, United States",Dunkelweizen,Dunkelweizen,Na, 5.1%,83,83,Na,3.52 | pDev: 14.49%,3.52,14.49%,11,15,Active,"Dec 23, 2006"
König Wilhelm Ur-Weisse Dunkel,Privatbrauerei H. Egerer,Germany,Dunkelweizen,Dunkelweizen,Na, 5%,82,82,Na,3.47 | pDev: 8.36%,3.47,8.36%,4,15,Active,"Dec 05, 2015"
Five-Hole Winter Wheat,Maumee Bay Brewing Company,"Ohio, United States",Dunkelweizen,Dunkelweizen,Na, 5.3%,84,84,Na,3.65 | pDev: 7.4%,3.65,7.4%,3,15,Active,"Nov 26, 2012"
Dunkelweizen,Upslope Brewing Company - Lee Hill,"Colorado, United States",Dunkelweizen,Dunkelweizen,Na, 7.3%,89,89,Na,4.01 | pDev: 5.99%,4.01,5.99%,4,15,Active,"Oct 18, 2014"
Alpirsbacher Klosterbräu Weizen Hefe-Dunkel,Alpirsbacher Klosterbräu,Germany,Dunkelweizen,Dunkelweizen,Na, 5.2%,86,86,Na,3.76 | pDev: 7.18%,3.76,7.18%,4,15,Active,"Mar 01, 2005"
Honey Badger,Firehouse Brewing Co.,"South Dakota, United States",Dunkelweizen,Dunkelweizen,Na, 6.7%,82,82,Na,3.45 | pDev: 15.94%,3.45,15.94%,0,14,Active,"Jul 21, 2014"
Dunkelweizen,Vault Brewing Company,"Pennsylvania, United States",Dunkelweizen,Dunkelweizen,Na, 4.6%,86,86,Na,3.79 | pDev: 12.14%,3.79,12.14%,0,14,Active,"Jan 04, 2013"
Dunkelweizen,4204 Main Street Brewing Co.,"Illinois, United States",Dunkelweizen,Dunkelweizen,Na, 5.3%,86,86,Na,3.77 | pDev: 9.28%,3.77,9.28%,6,14,Active,"Oct 08, 2014"
Nelligan,"Le Bilboquet, Brasseur Artisan","Quebec, Canada",Dunkelweizen,Dunkelweizen,Na, 5%,83,83,Na,3.53 | pDev: 11.9%,3.53,11.9%,3,14,Active,"Feb 09, 2013"
Gretel,Tapistry Brewing,"Michigan, United States",Dunkelweizen,Dunkelweizen,Na, 5.7%,86,86,Na,3.79 | pDev: 7.12%,3.79,7.12%,3,13,Active,"Sep 03, 2014"
Black Mak,Zeos Brewing Company S.A.,Greece,Dunkelweizen,Dunkelweizen,Na, 5%,77,77,Na,2.95 | pDev: 27.46%,2.95,27.46%,3,13,Active,"Jun 12, 2011"
Gusta Dark,Anadolu Efes Brewery,Turkey,DunkelweizenRanked #47,Dunkelweizen,Ranked #47, 5.5%,"74Ranked #27,905",74,"Ranked #27,905",2.73 | pDev: 21.98%,2.73,21.98%,6,13,Active,"Aug 03, 2009"
Grodziskie,Professor Fritz Briem,Germany,Grodziskie,Grodziskie,Na, 4%,84,84,Na,3.71 | pDev: 11.59%,3.71,11.59%,86,213,Active,"Nov 22, 2011"
Grodziskie,Live Oak Brewing Company,"Texas, United States",GrodziskieRanked #10,Grodziskie,Ranked #10, 3%,"84Ranked #23,046",84,"Ranked #23,046",3.7 | pDev: 17.3%,3.7,17.3%,36,89,Active,"Aug 10, 2014"
15 Feet,Off Color Brewing,"Illinois, United States",Grodziskie,Grodziskie,Na, 3.2%,89,89,Na,3.97 | pDev: 8.31%,3.97,8.31%,11,55,Active,"Sep 03, 2013"
Grodziskie,Dovetail Brewery,"Illinois, United States",GrodziskieRanked #4,Grodziskie,Ranked #4, 3.8%,"89Ranked #11,735",89,"Ranked #11,735",4 | pDev: 6.5%,4,6.5%,20,40,Active,"Aug 26, 2016"
Piwo Z Grodziska,Browar w Grodzisku Wielkopolskim,Poland,GrodziskieRanked #9,Grodziskie,Ranked #9, 3.1%,"85Ranked #21,701",85,"Ranked #21,701",3.73 | pDev: 12.6%,3.73,12.6%,17,38,Active,"May 03, 2016"
Wycinanki,Tree House Brewing Company,"Massachusetts, United States",GrodziskieRanked #3,Grodziskie,Ranked #3, 4%,"90Ranked #9,506",90,"Ranked #9,506",4.07 | pDev: 7.62%,4.07,7.62%,7,29,Active,"Sep 30, 2022"
Vlad The Inhaler,The Blind Bat Brewery LLC,"New York, United States",GrodziskieRanked #7,Grodziskie,Ranked #7, 4%,"88Ranked #14,091",88,"Ranked #14,091",3.95 | pDev: 13.16%,3.95,13.16%,7,21,Active,"Jun 20, 2011"
Grätzer,Schilling Beer Co.,"New Hampshire, United States",GrodziskieRanked #8,Grodziskie,Ranked #8, 3.8%,"88Ranked #15,217",88,"Ranked #15,217",3.92 | pDev: 5.36%,3.92,5.36%,3,17,Active,"Jun 06, 2014"
Grodziskie,Goldfinger Brewing Company,"Illinois, United States",GrodziskieRanked #1,Grodziskie,Ranked #1, 3.2%,"92Ranked #5,158",92,"Ranked #5,158",4.27 | pDev: 5.39%,4.27,5.39%,9,16,Active,"Jul 04, 2021"
Grodziskie,Fonta Flora Brewery,"North Carolina, United States",GrodziskieRanked #6,Grodziskie,Ranked #6, 3.2%,"88Ranked #14,011",88,"Ranked #14,011",3.96 | pDev: 8.08%,3.96,8.08%,4,15,Active,"Jun 16, 2018"
Feniks,Great Notion Brewing,"Oregon, United States",GrodziskieRanked #5,Grodziskie,Ranked #5, 3.2%,"89Ranked #13,089",89,"Ranked #13,089",3.99 | pDev: 5.01%,3.99,5.01%,10,15,Active,"Apr 01, 2023"
Grodziskie Smoked Polish Wheat Ale,Notch Brewing,"Massachusetts, United States",GrodziskieRanked #2,Grodziskie,Ranked #2, 2.9%,"90Ranked #9,082",90,"Ranked #9,082",4.16 | pDev: 6.01%,4.16,6.01%,4,11,Active,"Jun 17, 2018"
Gratzer,Independent Fermentations Brewing (IndieFerm),"Massachusetts, United States",Grodziskie,Grodziskie,Na, 6%,Needs more ratings,Na,Na,3.93 | pDev: 6.62%,3.93,6.62%,4,9,Active,"Oct 22, 2014"
Grodziskie,Sketchbook Brewing Company,"Illinois, United States",Grodziskie,Grodziskie,Na, 3.5%,Needs more ratings,Na,Na,3.65 | pDev: 8.49%,3.65,8.49%,4,9,Active,"Aug 29, 2015"
Pozar,Fox Farm Brewery,"Connecticut, United States",Grodziskie,Grodziskie,Na, 4%,Needs more ratings,Na,Na,4.05 | pDev: 4.44%,4.05,4.44%,3,9,Active,"Jul 22, 2023"
Piwo Grodziskie,Schilling Beer Co.,"New Hampshire, United States",Grodziskie,Grodziskie,Na, 4.8%,Needs more ratings,Na,Na,4.15 | pDev: 6.02%,4.15,6.02%,4,9,Active,"Oct 19, 2022"
Grodziskie,Fair State Brewing Cooperative,"Minnesota, United States",Grodziskie,Grodziskie,Na, 3.8%,Needs more ratings,Na,Na,4.09 | pDev: 4.89%,4.09,4.89%,5,9,Active,"Feb 10, 2017"
Smoke Wheat Every Day,Marz Community Brewing,"Illinois, United States",Grodziskie,Grodziskie,Na, 5.5%,Needs more ratings,Na,Na,3.93 | pDev: 6.36%,3.93,6.36%,2,8,Active,"Aug 28, 2014"
Smoke Wheat Everyday,BareWolf Brewing,"Massachusetts, United States",Grodziskie,Grodziskie,Na, 4.2%,Needs more ratings,Na,Na,3.82 | pDev: 9.16%,3.82,9.16%,2,8,Active,"Sep 12, 2021"
